Release,Track #,Artist,Title,ISRC,DB Status,Match Method,DB Matches,DB File Exists,USB Filename,DB Path(s)
[2014] Sunday Paper,15/16,Daco,Play My Mind (Original Mix),GBEYE0900018,Missing from DB,,0,No,1-15. Play My Mind - Daco.flac,
[2014] Sunday Paper,16/16,Flash Atkins,Make Your Move (Ashley Beedle Mix),GBEYE1000008,Missing from DB,,0,No,1-16. Make Your Move (Ashley Beedle Mix) - Flash Atkins.flac,
[2015] 20 20 Sounds Like Summer,01/12,PBR Streetgang,Return To Page One (Tuff City Kids Disco Mix),GBEWY1500052,Missing from DB,,0,No,1-01. Return To Page One - PBR Streetgang.flac,
[2015] 20 20 Sounds Like Summer,02/12,Citizenn,BE (Ralph Lawson Dub),GBEWY1500031,Missing from DB,,0,No,1-02. BE (Ralph Lawson Dub) - Citizenn.flac,
[2015] 20 20 Sounds Like Summer,03/12,Crazy P,Never Gonna Reach Me (Hot Toddy Remix),GBEWY0900073,Missing from DB,,0,No,1-03. Never Gonna Reach Me (Hot Toddy Remix) - Crazy P.flac,
[2015] 20 20 Sounds Like Summer,04/12,Homework,Confessing (Original Mix),GBEWY1200376,Missing from DB,,0,No,1-04. Confessing (Original Mix) - Homework.flac,
[2015] 20 20 Sounds Like Summer,05/12,Maya Jane Coles,Senseless (Original Mix),GBEWY1100035,Missing from DB,,0,No,1-05. Senseless (Original Mix) - Maya Jane Coles.flac,
[2015] 20 20 Sounds Like Summer,06/12,Crazy P,Heartbreaker (Original Mix),GBEWY1200400,Missing from DB,,0,No,1-06. Heartbreaker (Original Mix) - Crazy P.flac,
[2015] 20 20 Sounds Like Summer,07/12,Spirit Catcher,Sweet Deal (Original Mix),GBEWY0700004,Missing from DB,,0,No,1-07. Sweet Deal (Original Mix) - Spirit Catcher.flac,
[2015] 20 20 Sounds Like Summer,08/12,Fred Everything,Under The Sun (Original Mix),GBEWY0300021,Missing from DB,,0,No,1-08. Under The Sun (Original Mix) - Fred Everything.flac,
[2015] 20 20 Sounds Like Summer,09/12,Crazy P,Changes (Hot Toddy Remix),GBEWY1200012,Missing from DB,,0,No,1-09. Changes (Hot Toddy Remix) - Crazy P.flac,
[2015] 20 20 Sounds Like Summer,10/12,Forrest,Manhattan (Original Mix),GBEWY1500012,Missing from DB,,0,No,1-10. Manhattan (Original Mix) - forrest.flac,
[2015] 20 20 Sounds Like Summer,11/12,Soldiers Of Twilight,Believe (PBR Streetgang Remx),GBEWY1400085,Missing from DB,,0,No,1-11. Believe (PBR Streetgang Remix) - Soldiers of Twilight.flac,
[2015] 20 20 Sounds Like Summer,12/12,Tuccillo,Password (Original Mix),GBEWY1100045,Missing from DB,,0,No,1-12. Password (Original Mix) - Tuccillo.flac,
[2015] Best Of 2015,01/10,Christian Loeffler,York (Original Mix),GBEWY1500018,In DB; file missing,title,1,No,1-01. York (Original Mix) - Christian Löffler.flac,/Volumes/LOSSY/mp3/Compilations/2020vision/[2015] Best Of 2015/01-01 - Christian Loeffler - York (Original Mix) - 10A - 118.00.mp3
[2015] Best Of 2015,02/10,Sven Tasnadi,Another Mother (Original Mix),GBEWY1500001,In DB; file missing,title,1,No,1-02. Another Mother (Original Mix) - Sven Tasnadi.flac,/Volumes/LOSSY/mp3/Compilations/2020vision/[2015] Best Of 2015/01-02 - Sven Tasnadi - Another Mother (Original Mix) - 5A - 123.00.mp3
[2015] Best Of 2015,03/10,Kindimmer,Noble Loser (Original Mix),GBEWY1500008,In DB; file missing,title,1,No,1-03. Noble Loser (Original Mix) - Kindimmer.flac,/Volumes/LOSSY/mp3/Compilations/2020vision/[2015] Best Of 2015/01-03 - Kindimmer - Noble Loser (Original Mix) - 4A - 123.00.mp3
[2015] Best Of 2015,04/10,Premiesku,Jojoman (Original Mix),GBEWY1500021,In DB; file missing,title,1,No,1-04. Jojoman (Original Mix) - Premiesku.flac,/Volumes/LOSSY/mp3/Compilations/2020vision/[2015] Best Of 2015/01-04 - Premiesku - Jojoman (Original Mix) - 11A - 127.00.mp3
[2015] Best Of 2015,05/10,Whitesquare,Someone Else (Original Mix),GBEWY1500026,In DB; file missing,title,1,No,1-05. Someone Else (Original Mix) - Whitesquare.flac,/Volumes/LOSSY/mp3/Compilations/2020vision/[2015] Best Of 2015/01-05 - Whitesquare - Someone Else (Original Mix) - 3A - 123.00.mp3
[2015] Best Of 2015,06/10,Forrest & Cristoph,25 (Original Mix),GBEWY1500071,In DB; file missing,title,1,No,1-06. 25 (Original Mix) - Forrest.flac,/Volumes/LOSSY/mp3/Compilations/2020vision/[2015] Best Of 2015/01-06 - Forrest & Cristoph - 25 (Original Mix) - 7A - 122.00.mp3
[2015] Best Of 2015,07/10,DJ W!ld,Save My Soul (Original Mix),GBEWY1500061,In DB; file missing,title,1,No,1-07. Save My Soul (Original Mix) - DJ W!ld.flac,/Volumes/LOSSY/mp3/Compilations/2020vision/[2015] Best Of 2015/01-07 - DJ W!ld - Save My Soul (Original Mix) - 7A - 122.00.mp3
[2015] Best Of 2015,08/10,Forrest,Manhattan (Christian Nielsen Dub),GBEWY1500015,In DB; file missing,title,1,No,1-08. Manhattan (Christian Nielsen Dub) - forrest.flac,/Volumes/LOSSY/mp3/Compilations/2020vision/[2015] Best Of 2015/01-08 - Forrest - Manhattan (Christian Nielsen Dub) - 10A - 124.00.mp3
[2015] Best Of 2015,09/10,PBR Streetgang,Return To Page One (Tuff City Kids Disco Mix),GBEWY1500052,In DB; file missing,title,1,No,1-09. Return To Page One (Tuff City Kids Disco Mix) - PBR Streetgang.flac,/Volumes/LOSSY/mp3/Compilations/2020vision/[2015] Best Of 2015/01-09 - PBR Streetgang - Return To Page One (Tuff City Kids Disco Mix) - 1A - 120.00.mp3
[2015] Best Of 2015,10/10,Citizenn,BE (20/20 Vision Remix),GBEWY1500030,In DB; file missing,title,1,No,1-10. BE (20 20 Vision Remix) - Citizenn.flac,/Volumes/LOSSY/mp3/Compilations/2020vision/[2015] Best Of 2015/01-10 - Citizenn - BE (20-20 Vision Remix) - 1A - 123.00.mp3
[2015] Dessous Recordings Summer Grooves 3,1,Walking Shadow,Without You,DEL021480020,In DB; file missing,title,1,No,1-01. Without You - Walking Shadow.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2015] Dessous Recordings Summer Grooves 3/01-01 - Walking Shadow - Without You - 12A - 118.00.mp3
[2015] Dessous Recordings Summer Grooves 3,2,C'est Moi,This Song,DEL021480030,In DB; file missing,title,1,No,1-02. This Song - C'est Moi.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2015] Dessous Recordings Summer Grooves 3/01-02 - C'est Moi - This Song - 6A - 121.00.mp3
[2015] Dessous Recordings Summer Grooves 3,3,Phonique,The Moment (Mihai Popoviciu Remix),DEL021480024,In DB; file missing,title,1,No,1-03. The Moment (Mihai Popoviciu Remix) - Phonique.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2015] Dessous Recordings Summer Grooves 3/01-03 - Phonique - The Moment (Mihai Popoviciu Remix) - 9A - 118.00.mp3
[2015] Dessous Recordings Summer Grooves 3,4,The Unhottest,We All We Are,DEL021580003,In DB; file missing,title,1,No,1-04. We All We Are - The Unhottest.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2015] Dessous Recordings Summer Grooves 3/01-04 - The Unhottest - We All We Are - 11A - 122.00.mp3
[2015] Dessous Recordings Summer Grooves 3,5,Jona,Tomorrow,DEL021480025,In DB; file missing,title,1,No,1-05. Tomorrow - Jona.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2015] Dessous Recordings Summer Grooves 3/01-05 - Jona - Tomorrow - 3A - 124.00.mp3
[2015] Dessous Recordings Summer Grooves 3,6,Andrade,Egregius,DEL021380088,In DB; file missing,title,1,No,1-06. Egregius - Andrade.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2015] Dessous Recordings Summer Grooves 3/01-06 - Andrade - Egregius - 9A - 124.00.mp3
[2015] Dessous Recordings Summer Grooves 3,7,Echonomist,Fair Ride,DEL021380051,In DB; file missing,title,1,No,1-07. Fair Ride - Echonomist.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2015] Dessous Recordings Summer Grooves 3/01-07 - Echonomist - Fair Ride - 2A - 124.00.mp3
[2015] Dessous Recordings Summer Grooves 3,8,André Lodemann,Eyes Wide Open (Alix Alvarez Remix),DEL021380037,In DB; file missing,title,1,No,1-08. Eyes Wide Open (Alix Alvarez Remix) - André Lodemann.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2015] Dessous Recordings Summer Grooves 3/01-08 - André Lodemann - Eyes Wide Open (Alix Alvarez Remix) - 12A - 124.00.mp3
[2015] Dessous Recordings Summer Grooves 3,9,C'est Moi,From a Bird's Eye View,DEL021480032,In DB; file missing,title,1,No,1-09. From a Bird's Eye View - C'est Moi.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2015] Dessous Recordings Summer Grooves 3/01-09 - C'est Moi - From a Bird's Eye View - 9A - 125.00.mp3
[2015] Dessous Recordings Summer Grooves 3,10,Alex Blaxx,It's Been Done Before,DEL021480015,In DB; file missing,title,1,No,1-10. It's Been Done Before - Alex Blaxx.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2015] Dessous Recordings Summer Grooves 3/01-10 - Alex Blaxx - It's Been Done Before - 6A - 120.00.mp3
[2016] Delusions 50: Part One,1,Nebraska,What I Talk About When I Talk About Running,GBZHR1600223,Missing from DB,,0,No,1-01. What I Talk About When I Talk About Running - Nebraska.flac,
[2016] Delusions 50: Part One,2,Ugly Drums,Like Its Ok,GBZHR1600224,Missing from DB,,0,No,1-02. Like Its Ok - Ugly Drums.flac,
[2016] Delusions 50: Part One,3,Session Victim,Came To Be Alive,GBZHR1600225,Missing from DB,,0,No,1-03. Came To Be Alive - Session Victim.flac,
[2016] Delusions 50: Part Two,1,Son Of Sound,Under The Son,GBZHR1600226,Missing from DB,,0,No,1-01. Under The Son - Son Of Sound.flac,
[2016] Delusions 50: Part Two,2,Sebastien Vorhaus,I'm The Slime,GBZHR1600227,Missing from DB,,0,No,1-02. I'm The Slime - Sebastien Vorhaus.flac,
[2016] Delusions 50: Part Two,3,Zepp001,Enemy,GBZHR1600228,Missing from DB,,0,No,1-03. Enemy - Zepp001.flac,
[2016] Delusions 50: Part Two,4,Norm De Plume,Building Bridges,GBZHR1600229,Missing from DB,,0,No,1-04. Building Bridges - Norm De Plume.flac,
[2016] Paper Cuts #3,01/28,Kimo,Whirl (Original Mix),GBEYE1500064,Missing from DB,,0,No,1-01. Whirl (Original Mix) - Kimo.flac,
[2016] Paper Cuts #3,02/28,Diskobeistet,Gammal Morro (Original Mix),GBEYE1400112,Missing from DB,,0,No,1-02. Gammal Morro (Original Mix) - Diskobeistet.flac,
[2016] Paper Cuts #3,03/28,Mezman,T.N.A. (Original Mix),GBEYE1600020,Missing from DB,,0,No,1-03. T.N.A. (Original Mix) - Mezman.flac,
[2016] Paper Cuts #3,04/28,"Ralph Myerz, R.E.C. & Nomi Ruiz",Dirty Diva (Ralph Myerz Remix),GBEYE1500019,Missing from DB,,0,No,1-04. Dirty Diva (Ralph Myerz Remix) - R.E.C.flac,
[2016] Paper Cuts #3,05/28,Flash Atkins & 2 Billion Beats,Wilco (Original Mix),GBEYE1300016,Missing from DB,,0,No,1-05. Wilco (Original Mix) - Flash Atkins.flac,
[2016] Paper Cuts #3,06/28,Neil Quigley,Loops For Peace (Original Mix),GBEYE1600021,Missing from DB,,0,No,1-06. Loops For Peace (Original Mix) - Neil Quigley.flac,
[2016] Paper Cuts #3,07/28,Flash Atkins,Acid House Creator (Original Mix),GBEYE1500005,Missing from DB,,0,No,1-07. Acid House Creator (Original Mix) - Flash Atkins.flac,
[2016] Paper Cuts #3,08/28,Doc L Junior,Twilight (Original Mix),GBEYE1500050,Missing from DB,,0,No,1-08. Twilight (Original Mix) - Doc L Junior.flac,
[2016] Paper Cuts #3,09/28,Kit Tacchini,New York Steak of Mind (Original Mix),GBEYE1400046,Missing from DB,,0,No,1-09. New York Steak of Mind (Original Mix) - Kit Tacchini.flac,
[2016] Paper Cuts #3,10/28,De Fantastiske To,Folk Og Ferie (Original Mix),GBEYE1500030,Missing from DB,,0,No,1-10. Folk Og Ferie (Original Mix) - De Fantastiske To.flac,
[2016] Paper Cuts #3,11/28,2 Billion Beats,The Moodyman (Original Mix),GBEYE1100010,Missing from DB,,0,No,1-11. The Moodyman (Original Mix) - 2 Billion Beats.flac,
[2016] Paper Cuts #3,12/28,Flash Atkins,Drug Empire (Original Mix),GBEYE1500007,Missing from DB,,0,No,1-12. Drug Empire (Original Mix) - Flash Atkins.flac,
[2016] Paper Cuts #3,13/28,Leon Sweet,Zed (Original Mix),GBEYE1600022,Missing from DB,,0,No,1-13. Zed (Original Mix) - Leon Sweet.flac,
[2016] Paper Cuts #3,14/28,Ralph Myerz & The Kosmik Diamondz,Lett Sommarmat (Original Mix),GBEYE1400072,Missing from DB,,0,No,1-14. Lett Sommarmat (Original Mix) - Ralph Myerz.flac,
[2016] Paper Cuts #3,15/28,Kit Tacchini,Bada Boom (Original Mix),GBEYE1400045,Missing from DB,,0,No,1-15. Bada Boom (Original Mix) - Kit Tacchini.flac,
[2016] Paper Cuts #3,16/28,Kimo,Born Out (Original Mix),GBEYE1500063,Missing from DB,,0,No,1-16. Born Out (Original Mix) - Kimo.flac,
[2016] Paper Cuts #3,17/28,De Fantastiske To,Dragsug (Original Mix),GBEYE1400067,Missing from DB,,0,No,1-17. Dragsug (Original Mix) - De Fantastiske To.flac,
[2016] Paper Cuts #3,18/28,Leon Sweet,Below (Original Mix),GBEYE1400094,Missing from DB,,0,No,1-18. Below (Original Mix) - Leon Sweet.flac,
[2016] Paper Cuts #3,19/28,Diskobeistet,Birkelunden (Original Mix),GBEYE1400114,Missing from DB,,0,No,1-19. Birkelunden (Original Mix) - Diskobeistet.flac,
[2016] Paper Cuts #3,20/28,Richard Seaborne,Times Are Hard (Chris Massey 4am Remix),GBEYE1400119,Missing from DB,,0,No,1-20. Times Are Hard (Chris Massey 4am Remix) - Richard Seaborne.flac,
[2016] Paper Cuts #3,21/28,Daco,Struck Out (Original Mix),GBEYE1500108,Missing from DB,,0,No,1-21. Struck Out (Original Mix) - Daco.flac,
[2016] Paper Cuts #3,22/28,Flash Atkins,Levenshulme Orphanage For Boys (Original Mix),GBEYE1400116,Missing from DB,,0,No,1-22. Levenshulme Orphanage For Boys (Original Mix) - Flash Atkins.flac,
[2016] Paper Cuts #3,23/28,Ost & De Fantastiske To,Monokrom (Original Mix),GBEYE1600001,Missing from DB,,0,No,1-23. Monokrom (Original Mix) - De Fantastiske To.flac,
[2016] Paper Cuts #3,24/28,2 Billion Beats,Apollo 303 (Original Mix),GBEYE1400037,Missing from DB,,0,No,1-24. Apollo 303 (Original Mix) - 2 Billion Beats.flac,
[2016] Paper Cuts #3,27/28,Rave-enka,Antibac (Original Mix),GBEYE1500014,Missing from DB,,0,No,1-27. Antibac (Original Mix) - Rave-Enka.flac,
[2016] Paper Cuts #3,28/28,Richard Seaborne,Let's Get Serious (Flash Atkins' Balls To The Wall Mix),GBEYE1500028,Missing from DB,,0,No,1-28. Let's Get Serious (Flash Atkins' Balls To The Wall Mix) - Richard Seaborne.flac,
[2016] The Yellow Collection,1,Atella,Mechanical Sparrow,BEN581500670,In DB; file missing,title,1,No,1-01. Mechanical Sparrow - Atella.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2016] The Yellow Collection/01-01 - Atella - Mechanical Sparrow - 7A - 104.21.mp3
[2016] The Yellow Collection,2,NTEIBINT,By Your Side,BEN581500554,In DB; file missing,title,1,No,1-02. By Your Side - NTEIBINT.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2016] The Yellow Collection/01-02 - NTEIBINT - By Your Side - 4A - 102.00.mp3
[2016] The Yellow Collection,3,Du Tonc,We Can Hold On (Satin Jackets Dub),BEN581500502,In DB; file missing,title,1,No,1-03. We Can Hold On (Satin Jackets Dub) - Du Tonc.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2016] The Yellow Collection/01-03 - Du Tonc - We Can Hold On (Satin Jackets Dub) - 2A - 108.00.mp3
[2016] The Yellow Collection,4,MiddleSkyBoom,Slow With The Run,BEN581600123,In DB; file missing,title,1,No,1-04. Slow With The Run - MiddleSkyBoom.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2016] The Yellow Collection/01-04 - MiddleSkyBoom - Slow With The Run - 9A - 110.00.mp3
[2016] The Yellow Collection,5,MAN POWER,Fisky,BEN581600124,In DB; file missing,title,1,No,1-05. Fisky - MAN POWER.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2016] The Yellow Collection/01-05 - MAN POWER - Fisky - 5A - 114.00.mp3
[2016] The Yellow Collection,6,LUXXURY,Breathe,BEN581600125,In DB; file missing,title,1,No,1-06. Breathe - LUXXURY.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2016] The Yellow Collection/01-06 - LUXXURY - Breathe - 8A - 116.00.mp3
[2016] The Yellow Collection,7,Horixon,Colours,BEN581500339,In DB; file missing,title,1,No,1-07. Colours - Horixon.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2016] The Yellow Collection/01-07 - Horixon - Colours - 1A - 120.00.mp3
[2016] The Yellow Collection,8,Vinny Villbass,The Itch (Original Mix),BEN581500654,In DB; file missing,title,1,No,1-08. The Itch (Original Mix) - Vinny Villbass.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2016] The Yellow Collection/01-08 - Vinny Villbass - The Itch (Original Mix) - 6A - 120.00.mp3
[2016] The Yellow Collection,9,Blackie,Aphexy,BEN581500532,In DB; file missing,title,1,No,1-09. Aphexy - Blackie.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2016] The Yellow Collection/01-09 - Blackie - Aphexy - 8B - 120.00.mp3
[2016] The Yellow Collection,10,Zombies in Miami,El Wild,BEN581600126,In DB; file missing,title,1,No,1-10. El Wild - Zombies in Miami.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2016] The Yellow Collection/01-10 - Zombies in Miami - El Wild - 1A - 120.00.mp3
[2016] The Yellow Collection,11,This Soft Machine,It's Operational,BEN581600127,In DB; file missing,title,1,No,1-11. It's Operational - This Soft Machine.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2016] The Yellow Collection/01-11 - This Soft Machine - It's Operational - 5A - 115.00.mp3
[2016] The Yellow Collection,12,James Curd,You Could Be Floating,BEN581600128,In DB; file missing,title,1,No,1-12. You Could Be Floating - James Curd.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2016] The Yellow Collection/01-12 - James Curd - You Could Be Floating - 8B - 98.00.mp3
[2016] The Yellow Collection,13,Go March,Rise,BEN581500307,In DB; file missing,title,1,No,1-13. Rise - Go March.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2016] The Yellow Collection/01-13 - Go March - Rise - 10B - 80.00.mp3
[2017] Dessous Summer Grooves 5,1,James Dexter,Take Me,DEL021780002,In DB; file missing,title,1,No,1-01. Take Me - James Dexter.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2017] Dessous Summer Grooves 5/01-01 - James Dexter - Take Me - 8A - 120.00.mp3
[2017] Dessous Summer Grooves 5,2,Ivan Latyshev,Waking Life,DEL021780011,In DB; file missing,title,1,No,1-02. Waking Life - Ivan Latyshev.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2017] Dessous Summer Grooves 5/01-02 - Ivan Latyshev - Waking Life - 3A - 117.00.mp3
[2017] Dessous Summer Grooves 5,3,Till Kruger,Bruno,DEL021780021,In DB; file missing,title,1,No,1-03. Bruno - Till Kruger.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2017] Dessous Summer Grooves 5/01-03 - Till Kruger - Bruno - 3A - 120.00.mp3
[2017] Dessous Summer Grooves 5,4,Langenberg,Planitz Proposal,DEL021680022,In DB; file missing,title,1,No,1-04. Planitz Proposal - Langenberg.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2017] Dessous Summer Grooves 5/01-04 - Langenberg - Planitz Proposal - 5A - 118.00.mp3
[2017] Dessous Summer Grooves 5,5,Pavel Iudin,Bronze,DEL021780022,In DB; file missing,title,1,No,1-05. Bronze - Pavel Iudin.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2017] Dessous Summer Grooves 5/01-05 - Pavel Iudin - Bronze - 4A - 113.00.mp3
[2017] Dessous Summer Grooves 5,6,James Dexter,Drift,DEL021780001,In DB; file missing,title,1,No,1-06. Drift - James Dexter.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2017] Dessous Summer Grooves 5/01-06 - James Dexter - Drift - 3A - 124.00.mp3
[2017] Dessous Summer Grooves 5,7,Habit To Others,Everything,DEL021680028,In DB; file missing,title,1,No,1-07. Everything - Habit To Others.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2017] Dessous Summer Grooves 5/01-07 - Habit To Others - Everything - 6A - 123.00.mp3
[2017] Dessous Summer Grooves 5,8,Ivan Latyshev,Art Of Flying,DEL021780009,In DB; file missing,title,1,No,1-08. Art Of Flying - Ivan Latyshev.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2017] Dessous Summer Grooves 5/01-08 - Ivan Latyshev - Art Of Flying - 3A - 117.00.mp3
[2017] Dessous Summer Grooves 5,9,Langenberg,Room 210,DEL021680018,In DB; file missing,title,1,No,1-09. Room 210 - Langenberg.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2017] Dessous Summer Grooves 5/01-09 - Langenberg - Room 210 - 6A - 119.00.mp3
"[2017] Sunday Papers, Vol. 3",01/14,Those Norwegians,Molde (Original Mix),GBEYE9700035,Missing from DB,,0,No,1-01. Molde - Those Norwegians.flac,
"[2017] Sunday Papers, Vol. 3",02/14,Steve Cobby,Boule de Suif (Original Mix),GBEYE1600059,Missing from DB,,0,No,1-02. Boule de Suif - Steve Cobby.flac,
"[2017] Sunday Papers, Vol. 3",03/14,Maxx Mortimer & Stacey Gardiner,Feelings (Original Mix),GBEYE1500102,Missing from DB,,0,No,1-03. Feelings - Maxx Mortimer.flac,
"[2017] Sunday Papers, Vol. 3",04/14,Crazy P,3 Play It Cool (Original Mix),GBEYE9900034,Missing from DB,,0,No,1-04. 3 Play It Cool - Crazy P.flac,
